row_number,invoice_id,branch,customer_id,gender,age,customer_type,credit_score,has_creditcard,is_active_member,product_category,number_of_products,tax_amount,price,total_amount,ratings,customer_churn
7523,316-66-3011,A,15773503,Male,32,Member,551,1,0,Food and beverages,9,21.4335,47.63,450.1035,5.0,0
4503,647-50-1224,A,15633818,Male,32,Normal,786,1,0,Fashion accessories,10,14.71,29.42,308.91,8.9,0
9710,485-30-8700,A,15806956,Male,30,Normal,746,0,0,Sports and travel,5,8.315,33.26,174.615,4.2,1
319,148-82-2527,C,15715920,Male,23,Member,782,1,1,Home and lifestyle,10,6.06,12.12,127.26,8.4,0
1146,151-33-7434,B,15668385,Male,40,Normal,642,1,1,Food and beverages,1,3.3885,67.77,71.1585,6.5,0
5095,291-32-1427,B,15788776,Male,49,Member,588,1,0,Fashion accessories,5,5.485,21.94,115.185,5.3,1
1394,458-41-1477,C,15708904,Female,37,Normal,850,0,0,Health and beauty,6,13.878,46.26,291.438,9.5,0
6624,155-45-3814,C,15682778,Male,34,Member,680,1,1,Electronic accessories,8,35.42,88.55,743.82,4.7,0
1502,498-41-1961,B,15658532,Female,63,Normal,520,1,1,Health and beauty,5,16.67,66.68,350.07,7.6,0
6409,880-46-5796,A,15711489,Female,32,Member,760,1,1,Sports and travel,10,38.46,76.92,807.66,5.6,0
377,286-43-6208,C,15761763,Male,33,Normal,845,1,0,Food and beverages,9,39.51,87.8,829.71,9.2,0
411,420-97-3340,A,15752409,Male,31,Normal,553,0,0,Food and beverages,3,10.752,71.68,225.792,9.2,0
1661,585-90-0249,A,15693200,Female,36,Member,752,1,0,Electronic accessories,1,3.663,73.26,76.923,9.7,0
3152,711-31-1234,B,15594039,Male,42,Normal,599,1,0,Electronic accessories,4,19.128,95.64,401.688,7.9,0
1624,554-42-2417,C,15809901,Male,36,Normal,755,1,0,Sports and travel,10,47.72,95.44,1002.12,5.2,0
5610,584-66-4073,C,15711602,Female,36,Normal,676,1,1,Fashion accessories,1,2.825,56.5,59.325,9.6,0
8533,120-54-2248,B,15782468,Male,51,Normal,850,1,1,Food and beverages,5,7.215,28.86,151.515,8.0,1
5803,115-99-4379,B,15610090,Male,40,Member,667,1,0,Fashion accessories,7,19.1555,54.73,402.2655,8.5,0
5307,267-62-7380,C,15812279,Male,37,Member,634,0,0,Electronic accessories,10,41.17,82.34,864.57,4.3,0
7087,333-73-7901,C,15684461,Female,31,Normal,469,1,0,Health and beauty,8,21.968,54.92,461.328,7.6,1
8898,365-16-4334,B,15704681,Male,37,Normal,766,0,1,Food and beverages,8,10.572,26.43,222.012,8.9,0
7489,886-54-6089,A,15770345,Female,31,Normal,559,0,1,Home and lifestyle,6,3.429,11.43,72.009,7.7,0
9616,188-55-0967,B,15678374,Female,59,Member,666,1,1,Health and beauty,10,33.235,66.47,697.935,5.0,0
9218,401-09-4232,C,15649853,Female,45,Member,625,1,1,Home and lifestyle,5,21.6725,86.69,455.1225,9.4,1
1673,728-88-7867,C,15763029,Male,46,Member,612,1,1,Home and lifestyle,4,15.106,75.53,317.226,8.3,1
2359,569-76-2760,A,15797081,Female,49,Member,611,1,1,Sports and travel,4,4.402,22.01,92.442,6.6,1
8468,263-12-5321,A,15611669,Male,50,Member,623,0,1,Electronic accessories,7,32.41,92.6,680.61,9.3,1
275,241-72-9525,B,15809837,Female,66,Normal,430,1,1,Sports and travel,10,25.955,51.91,545.055,8.2,1
2474,210-30-7976,B,15644849,Female,32,Member,655,1,1,Fashion accessories,4,4.464,22.32,93.744,4.1,0
5490,779-06-0012,C,15766826,Male,26,Member,824,1,0,Home and lifestyle,1,4.4305,88.61,93.0405,7.7,1
4772,852-82-2749,A,15693771,Female,45,Normal,651,1,0,Sports and travel,4,12.918,64.59,271.278,9.3,1
2108,234-36-2483,B,15686137,Male,32,Normal,456,1,1,Health and beauty,6,17.277,57.59,362.817,5.1,0
7501,505-02-0892,B,15813503,Male,37,Member,606,1,0,Health and beauty,8,17.028,42.57,357.588,5.6,0
4415,210-30-7976,B,15597487,Female,35,Member,850,1,1,Fashion accessories,4,4.464,22.32,93.744,4.1,0
8139,573-98-8548,C,15753370,Female,38,Member,691,1,0,Fashion accessories,1,1.595,31.9,33.495,9.1,0
8661,674-56-6360,A,15770375,Female,26,Normal,850,1,0,Electronic accessories,1,4.7575,95.15,99.9075,6.0,0
8240,512-91-0811,C,15621687,Male,34,Normal,813,1,0,Health and beauty,1,4.4875,89.75,94.2375,6.6,0
2418,831-81-6575,B,15751175,Female,44,Member,648,1,1,Electronic accessories,9,34.0155,75.59,714.3255,8.0,0
8772,173-82-9529,B,15784099,Female,38,Normal,726,1,0,Fashion accessories,10,18.975,37.95,398.475,9.7,0
2237,891-58-8335,B,15667417,Male,33,Member,572,1,0,Sports and travel,7,10.3635,29.61,217.6335,6.5,0
3768,301-11-9629,A,15703019,Female,38,Normal,583,0,1,Sports and travel,7,6.685,19.1,140.385,9.7,0
9792,101-81-4070,C,15620936,Male,32,Member,787,1,1,Health and beauty,2,6.282,62.82,131.922,4.9,0
9990,593-95-4461,C,15690540,Female,41,Member,684,0,0,Home and lifestyle,1,3.743,74.86,78.603,6.9,0
9966,638-60-7125,A,15589358,Male,31,Normal,848,1,0,Electronic accessories,8,39.824,99.56,836.304,5.2,0
7324,277-35-5865,C,15705506,Male,38,Member,751,0,0,Food and beverages,9,44.5365,98.97,935.2665,6.7,0
1384,539-21-7227,B,15806546,Male,46,Normal,517,1,0,Sports and travel,5,12.885,51.54,270.585,4.2,0
3102,649-29-6775,B,15588123,Female,27,Normal,677,0,1,Fashion accessories,1,1.676,33.52,35.196,6.7,0
3922,782-95-9291,A,15768006,Male,34,Member,729,1,0,Food and beverages,5,23.0725,92.29,484.5225,9.0,0
6686,726-27-2396,A,15586069,Female,30,Normal,560,1,0,Health and beauty,5,19.375,77.5,406.875,4.3,0
3195,433-08-7822,C,15617401,Male,22,Normal,468,1,0,Health and beauty,7,27.6115,78.89,579.8415,7.5,0
1942,811-35-1094,B,15644119,Male,31,Member,531,1,1,Electronic accessories,6,15.135,50.45,317.835,8.9,0
7714,196-01-2849,C,15728963,Female,51,Member,617,0,0,Fashion accessories,7,25.683,73.38,539.343,9.5,1
